eta_almacenamiento,eta_temporal_real,diferencia_absoluta
1.4846817056529362,1.4846817056529362,0.0
1.5451992351907382,1.5451992351907382,0.0
1.1653245632366147,1.1653245632366147,0.0
1.6707454670270048,1.6707454670270048,0.0
1.6690925011557236,1.6690925011557236,0.0
1.7955666638296062,1.7955666638296062,0.0
1.4329764660841227,1.4329764660841227,0.0
1.9036564190397183,1.9036564190397183,0.0
1.3611678920578807,1.3611678920578807,0.0
1.7443301449630846,1.7443301449630846,0.0
0.8480566499060074,0.8480566499060074,0.0
1.7656397047908796,1.7656397047908796,0.0
1.507625379280047,1.507625379280047,0.0
0.6352590522762191,0.6352590522762191,0.0
1.3349109793333431,1.3349109793333431,0.0
1.436369104239742,1.436369104239742,0.0
1.294190678221173,1.294190678221173,0.0
1.4957036105567416,1.4957036105567416,0.0
1.6028159847189776,1.6028159847189776,0.0
1.5943731721559051,1.5943731721559051,0.0
1.8531609724312323,1.8531609724312323,0.0
1.259636557417186,1.259636557417186,0.0
1.1704659184513067,1.1704659184513067,0.0
1.532959888773077,1.532959888773077,0.0
1.664559279397785,1.664559279397785,0.0
1.4385643401812138,1.4385643401812138,0.0
1.0517889642897553,1.0517889642897553,0.0
1.2915166205425384,1.2915166205425384,0.0
1.2650840712818423,1.2650840712818423,0.0
1.0613778699482626,1.0613778699482626,0.0
1.4885314731611925,1.4885314731611925,0.0
1.2339640729107806,1.2339640729107806,0.0
1.2188366031150923,1.2188366031150923,0.0
1.9448738159151495,1.9448738159151495,0.0
1.4743920618732895,1.4743920618732895,0.0
1.1616895705701997,1.1616895705701997,0.0
1.8079241280184428,1.8079241280184428,0.0
1.5291157361958925,1.5291157361958925,0.0
1.59301914154961,1.59301914154961,0.0
1.2954824391282804,1.2954824391282804,0.0
1.3007422912086644,1.3007422912086644,0.0
1.1906657341317417,1.1906657341317417,0.0
1.4313551091475585,1.4313551091475585,0.0
0.6506885294327609,0.6506885294327609,0.0
1.2625126544730576,1.2625126544730576,0.0
0.8920650781320865,0.8920650781320865,0.0
1.143028306532231,1.143028306532231,0.0
1.4459016253760537,1.4459016253760537,0.0
1.4015491641462838,1.4015491641462838,0.0
0.9229196060652018,0.9229196060652018,0.0
1.4858104520056181,1.4858104520056181,0.0
1.4486910022636943,1.4486910022636943,0.0
