n_original,n_relleno_cola,n_efectivo,cola_target_constante,empates_intermedios
702,0,702,False,118
356,0,356,False,5
961,0,961,False,280
49,0,49,False,16
168,0,168,False,1
269,0,269,False,28
587,0,587,False,138
449,0,449,False,41
563,0,563,False,91
610,0,610,False,155
1388,0,1388,False,356
516,0,516,False,51
44,0,44,False,11
642,0,642,False,167
1144,0,1144,False,325
604,0,604,False,138
465,0,465,False,27
600,0,600,False,102
46,0,46,False,14
634,0,634,False,81
1273,0,1273,False,104
287,0,287,False,21
543,0,543,False,38
653,0,653,False,242
1268,0,1268,False,143
169,0,169,False,3
77,0,77,False,20
278,0,278,False,11
457,0,457,False,23
391,0,391,False,46
671,0,671,False,98
144,0,144,False,52
364,0,364,False,51
234,0,234,False,4
675,0,675,False,54
2430,0,2430,False,649
214,0,214,False,0
1201,0,1201,False,84
429,0,429,False,96
248,0,248,False,22
449,0,449,False,45
659,0,659,False,179
77,0,77,False,18
183,0,183,False,34
270,0,270,False,12
446,0,446,False,68
232,0,232,False,23
245,0,245,False,13
719,0,719,False,87
896,0,896,False,113
517,0,517,False,44
640,1,639,True,351
676,0,676,False,118
278,0,278,False,22
180,0,180,False,1
223,0,223,False,30
284,0,284,False,28
599,0,599,False,241
501,0,501,False,82
372,0,372,False,25
323,0,323,False,56
216,0,216,False,0
358,0,358,False,37
212,0,212,False,5
513,0,513,False,39
742,0,742,False,56
80,0,80,False,19
878,0,878,False,438
364,0,364,False,25
996,0,996,False,87
1601,0,1601,False,411
31,0,31,False,7
714,0,714,False,281
508,0,508,False,71
170,0,170,False,0
193,0,193,False,11
40,0,40,False,10
254,0,254,False,11
497,0,497,False,48
666,0,666,False,90
721,0,721,False,220
651,0,651,False,91
286,0,286,False,29
219,0,219,False,8
308,0,308,False,61
139,0,139,False,28
182,0,182,False,2
562,0,562,False,41
1085,0,1085,False,288
215,0,215,False,2
296,0,296,False,76
361,0,361,False,39
985,0,985,False,108
388,0,388,False,43
402,0,402,False,56
307,0,307,False,35
1166,0,1166,False,187
278,0,278,False,21
605,0,605,False,115
1132,0,1132,False,485
174,0,174,False,0
533,0,533,False,168
1155,0,1155,False,387
549,0,549,False,77
679,0,679,False,87
2065,0,2065,False,615
420,0,420,False,15
55,0,55,False,15
115,0,115,False,3
482,0,482,False,49
448,0,448,False,67
115,0,115,False,18
693,0,693,False,90
729,0,729,False,96
1266,0,1266,False,107
66,0,66,False,23
357,0,357,False,23
460,0,460,False,61
1986,0,1986,False,585
48,0,48,False,12
745,0,745,False,252
284,0,284,False,24
364,0,364,False,58
760,0,760,False,148
148,0,148,False,1
620,0,620,False,87
875,0,875,False,267
748,0,748,False,117
278,0,278,False,5
301,0,301,False,36
785,0,785,False,110
330,0,330,False,37
206,0,206,False,8
50,0,50,False,0
423,0,423,False,58
945,0,945,False,109
563,0,563,False,62
717,0,717,False,279
394,0,394,False,55
567,0,567,False,67
390,0,390,False,54
146,0,146,False,26
273,0,273,False,17
1015,0,1015,False,84
1145,0,1145,False,111
152,0,152,False,23
968,0,968,False,93
524,0,524,False,43
778,0,778,False,70
596,0,596,False,146
581,0,581,False,92
510,0,510,False,57
562,0,562,False,69
150,0,150,False,4
714,0,714,False,70
467,0,467,False,59
382,0,382,False,32
307,0,307,False,11
279,0,279,False,7
1812,0,1812,False,413
280,0,280,False,33
725,0,725,False,188
308,0,308,False,35
290,0,290,False,8
508,0,508,False,52
666,0,666,False,145
257,0,257,False,32
564,0,564,False,68
380,0,380,False,58
879,0,879,False,269
70,0,70,False,15
623,0,623,False,75
260,0,260,False,23
245,0,245,False,11
35,0,35,False,8
1140,0,1140,False,195
468,0,468,False,49
461,0,461,False,19
158,0,158,False,3
548,0,548,False,66
592,0,592,False,229
148,0,148,False,53
1191,0,1191,False,403
1009,0,1009,False,90
268,0,268,False,10
43,0,43,False,12
1199,0,1199,False,325
414,1,413,True,219
155,0,155,False,65
251,0,251,False,30
358,0,358,False,5
194,0,194,False,2
723,0,723,False,280
345,0,345,False,44
757,0,757,False,273
391,0,391,False,59
286,0,286,False,6
210,0,210,False,8
495,0,495,False,78
621,0,621,False,159
47,0,47,False,13
388,0,388,False,39
589,0,589,False,94
692,0,692,False,124
52,0,52,False,16
384,1,383,True,193
1325,0,1325,False,362
225,0,225,False,32
554,0,554,False,46
1148,0,1148,False,194
1055,0,1055,False,440
345,0,345,False,30
818,0,818,False,139
1145,0,1145,False,379
52,0,52,False,18
367,0,367,False,63
372,0,372,False,11
279,0,279,False,36
317,0,317,False,9
1107,0,1107,False,123
644,0,644,False,110
479,0,479,False,34
492,0,492,False,62
1094,0,1094,False,307
552,0,552,False,82
834,0,834,False,74
259,0,259,False,7
223,0,223,False,99
447,0,447,False,65
1053,0,1053,False,100
242,0,242,False,10
377,0,377,False,25
800,0,800,False,208
44,0,44,False,12
95,0,95,False,29
624,0,624,False,81
2108,1,2107,True,1139
67,0,67,False,20
790,0,790,False,114
548,0,548,False,77
280,0,280,False,17
558,0,558,False,67
174,0,174,False,8
569,0,569,False,128
736,1,735,True,397
323,0,323,False,43
251,0,251,False,25
599,0,599,False,55
1013,0,1013,False,79
234,0,234,False,4
645,0,645,False,162
322,0,322,False,36
288,0,288,False,15
45,0,45,False,10
432,0,432,False,19
980,0,980,False,90
781,0,781,False,63
1512,0,1512,False,639
1019,0,1019,False,93
208,0,208,False,0
785,0,785,False,232
365,0,365,False,55
309,0,309,False,33
259,0,259,False,30
70,0,70,False,17
1152,0,1152,False,302
1054,0,1054,False,98
552,0,552,False,298
1169,0,1169,False,343
766,0,766,False,255
387,0,387,False,50
218,0,218,False,2
323,0,323,False,46
1576,0,1576,False,424
55,0,55,False,0
1061,0,1061,False,315
30,0,30,False,5
214,0,214,False,5
181,0,181,False,2
146,0,146,False,57
1148,0,1148,False,185
355,0,355,False,40
644,0,644,False,249
707,0,707,False,119
1327,0,1327,False,524
733,0,733,False,96
660,0,660,False,244
1110,0,1110,False,399
251,0,251,False,30
530,0,530,False,68
1000,0,1000,False,121
1109,0,1109,False,384
248,0,248,False,12
231,0,231,False,1
247,0,247,False,15
376,0,376,False,32
508,0,508,False,89
559,0,559,False,73
623,0,623,False,86
282,0,282,False,8
1374,0,1374,False,623
496,0,496,False,50
56,0,56,False,15
45,0,45,False,11
464,0,464,False,194
881,0,881,False,269
204,0,204,False,5
374,0,374,False,48
170,0,170,False,8
308,0,308,False,27
54,0,54,False,17
538,0,538,False,88
350,0,350,False,41
51,0,51,False,18
978,0,978,False,100
678,0,678,False,92
1102,0,1102,False,347
1040,0,1040,False,72
1102,0,1102,False,470
346,1,345,True,174
443,0,443,False,33
774,0,774,False,299
275,0,275,False,4
579,0,579,False,45
273,0,273,False,4
52,0,52,False,9
323,0,323,False,28
960,0,960,False,89
627,0,627,False,87
645,0,645,False,201
931,0,931,False,164
170,0,170,False,4
65,0,65,False,24
1183,0,1183,False,312
122,0,122,False,2
357,0,357,False,7
1162,0,1162,False,259
882,0,882,False,74
289,0,289,False,6
488,0,488,False,49
1061,0,1061,False,122
849,0,849,False,316
1252,0,1252,False,295
532,0,532,False,83
305,0,305,False,8
69,0,69,False,20
187,0,187,False,5
727,0,727,False,96
730,0,730,False,98
286,0,286,False,29
637,0,637,False,180
869,0,869,False,188
458,0,458,False,80
627,0,627,False,93
1072,0,1072,False,99
177,0,177,False,20
682,0,682,False,102
826,0,826,False,261
702,0,702,False,113
929,0,929,False,100
398,0,398,False,34
315,0,315,False,14
596,0,596,False,78
264,0,264,False,5
32,0,32,False,0
97,0,97,False,33
151,0,151,False,4
510,0,510,False,56
578,0,578,False,136
680,0,680,False,85
308,0,308,False,34
1065,0,1065,False,82
302,0,302,False,135
800,0,800,False,131
974,0,974,False,84
1133,0,1133,False,79
498,0,498,False,30
995,0,995,False,116
50,0,50,False,16
724,0,724,False,186
786,0,786,False,130
722,0,722,False,61
590,0,590,False,91
918,0,918,False,91
502,0,502,False,69
195,0,195,False,2
1129,0,1129,False,76
74,0,74,False,18
174,0,174,False,4
60,0,60,False,21
180,0,180,False,18
588,0,588,False,72
1799,0,1799,False,513
1119,0,1119,False,323
836,0,836,False,60
581,0,581,False,88
276,0,276,False,4
230,1,229,True,121
607,0,607,False,135
1014,1,1013,True,567
1724,0,1724,False,538
494,0,494,False,54
81,0,81,False,23
146,0,146,False,4
1280,0,1280,False,322
648,0,648,False,238
585,0,585,False,146
247,0,247,False,10
276,0,276,False,5
475,0,475,False,81
1852,0,1852,False,548
501,0,501,False,80
549,0,549,False,84
771,0,771,False,115
1005,0,1005,False,129
436,0,436,False,193
587,0,587,False,118
512,0,512,False,72
213,0,213,False,13
118,0,118,False,1
942,0,942,False,341
728,0,728,False,97
461,0,461,False,42
1127,0,1127,False,111
664,0,664,False,177
358,0,358,False,9
132,0,132,False,0
330,0,330,False,9
1112,0,1112,False,394
136,0,136,False,23
716,0,716,False,119
244,0,244,False,42
101,0,101,False,17
659,0,659,False,98
1367,0,1367,False,276
568,0,568,False,134
581,0,581,False,135
798,0,798,False,121
669,0,669,False,265
154,0,154,False,3
641,0,641,False,101
561,0,561,False,87
973,0,973,False,274
518,0,518,False,92
355,0,355,False,41
44,0,44,False,10
75,0,75,False,17
652,0,652,False,241
631,0,631,False,87
718,0,718,False,263
283,0,283,False,15
1205,0,1205,False,230
49,0,49,False,17
1199,0,1199,False,262
231,0,231,False,11
881,0,881,False,140
457,0,457,False,23
44,0,44,False,11
1164,0,1164,False,198
201,0,201,False,3
1186,1,1185,True,689
1114,0,1114,False,322
159,0,159,False,54
498,0,498,False,46
390,0,390,False,104
190,0,190,False,2
282,0,282,False,30
352,0,352,False,16
550,0,550,False,66
139,0,139,False,4
967,0,967,False,105
698,0,698,False,271
318,0,318,False,23
181,0,181,False,4
329,0,329,False,36
651,0,651,False,85
894,0,894,False,121
134,0,134,False,0
1312,0,1312,False,133
84,0,84,False,33
458,0,458,False,23
1578,0,1578,False,936
161,0,161,False,6
302,0,302,False,41
607,0,607,False,81
233,0,233,False,1
226,0,226,False,1
324,0,324,False,12
70,0,70,False,20
448,0,448,False,23
180,0,180,False,4
284,0,284,False,1
274,0,274,False,44
339,0,339,False,22
338,0,338,False,36
270,0,270,False,18
301,0,301,False,20
462,0,462,False,196
1003,0,1003,False,78
416,0,416,False,48
169,0,169,False,0
368,0,368,False,57
304,0,304,False,60
1110,0,1110,False,96
287,0,287,False,18
851,0,851,False,57
423,0,423,False,11
79,0,79,False,24
382,0,382,False,13
333,0,333,False,43
966,0,966,False,221
1225,0,1225,False,268
449,0,449,False,23
445,0,445,False,54
303,0,303,False,53
98,0,98,False,62
280,0,280,False,5
1323,0,1323,False,522
720,0,720,False,111
819,0,819,False,85
293,0,293,False,29
323,0,323,False,21
980,0,980,False,92
235,0,235,False,34
394,0,394,False,66
577,0,577,False,135
51,0,51,False,11
606,0,606,False,76
407,0,407,False,11
621,0,621,False,106
527,0,527,False,88
330,0,330,False,17
44,0,44,False,12
117,0,117,False,1
50,0,50,False,14
127,0,127,False,2
471,0,471,False,62
714,0,714,False,261
228,0,228,False,6
618,0,618,False,152
1163,0,1163,False,387
81,0,81,False,25
40,0,40,False,13
295,0,295,False,10
423,0,423,False,15
528,0,528,False,96
467,0,467,False,39
809,0,809,False,104
703,0,703,False,180
437,0,437,False,54
592,0,592,False,70
353,0,353,False,48
257,0,257,False,15
251,0,251,False,29
213,0,213,False,5
511,0,511,False,47
320,0,320,False,41
205,0,205,False,49
389,0,389,False,55
475,0,475,False,72
704,0,704,False,116
615,0,615,False,180
59,0,59,False,17
690,0,690,False,93
136,0,136,False,0
126,0,126,False,3
234,0,234,False,21
656,0,656,False,82
439,0,439,False,54
1705,0,1705,False,793
58,0,58,False,19
738,0,738,False,100
624,0,624,False,159
285,0,285,False,22
762,0,762,False,128
491,0,491,False,66
460,0,460,False,24
176,0,176,False,0
395,0,395,False,29
400,0,400,False,55
51,0,51,False,23
275,0,275,False,11
812,0,812,False,47
745,0,745,False,258
165,0,165,False,4
948,0,948,False,90
661,0,661,False,176
651,0,651,False,93
158,0,158,False,5
216,0,216,False,3
267,0,267,False,62
609,0,609,False,135
557,0,557,False,66
271,0,271,False,45
610,0,610,False,137
1235,0,1235,False,144
269,0,269,False,4
94,0,94,False,42
1112,0,1112,False,244
299,0,299,False,39
352,0,352,False,36
1241,0,1241,False,154
51,0,51,False,15
343,0,343,False,34
277,0,277,False,11
555,0,555,False,80
1041,0,1041,False,336
644,0,644,False,106
338,0,338,False,20
536,0,536,False,101
1029,0,1029,False,289
387,0,387,False,61
142,0,142,False,32
622,0,622,False,222
169,0,169,False,8
597,0,597,False,72
641,0,641,False,96
401,0,401,False,27
57,0,57,False,0
473,0,473,False,71
231,0,231,False,27
497,0,497,False,34
134,0,134,False,3
703,0,703,False,97
48,0,48,False,0
531,0,531,False,72
438,0,438,False,86
286,0,286,False,38
398,0,398,False,42
633,0,633,False,82
1163,0,1163,False,196
503,0,503,False,46
248,0,248,False,22
622,0,622,False,70
287,0,287,False,32
452,0,452,False,46
531,0,531,False,71
51,0,51,False,14
645,0,645,False,250
668,0,668,False,263
307,0,307,False,36
462,0,462,False,25
1101,0,1101,False,100
459,0,459,False,48
363,0,363,False,45
644,1,643,True,351
415,0,415,False,54
1760,0,1760,False,576
51,0,51,False,15
937,0,937,False,92
55,0,55,False,15
423,0,423,False,19
684,0,684,False,53
69,0,69,False,18
1520,0,1520,False,365
2255,0,2255,False,654
131,0,131,False,52
228,0,228,False,25
1149,0,1149,False,380
726,0,726,False,194
43,0,43,False,13
450,0,450,False,49
335,0,335,False,42
980,0,980,False,335
274,0,274,False,4
940,0,940,False,87
606,0,606,False,146
399,0,399,False,52
52,0,52,False,15
648,0,648,False,99
422,0,422,False,47
293,0,293,False,11
483,0,483,False,39
221,0,221,False,3
264,0,264,False,29
857,0,857,False,322
591,0,591,False,71
566,0,566,False,67
672,0,672,False,86
334,0,334,False,7
520,0,520,False,81
791,0,791,False,140
118,0,118,False,3
73,0,73,False,21
688,0,688,False,93
667,0,667,False,93
399,0,399,False,18
742,0,742,False,224
548,0,548,False,65
500,0,500,False,46
937,0,937,False,80
506,0,506,False,80
901,0,901,False,312
46,0,46,False,12
502,0,502,False,51
568,0,568,False,63
581,0,581,False,52
629,0,629,False,173
349,0,349,False,78
48,0,48,False,19
380,0,380,False,32
419,0,419,False,76
284,0,284,False,12
625,0,625,False,84
80,0,80,False,21
332,0,332,False,42
307,0,307,False,14
591,0,591,False,95
51,0,51,False,16
476,0,476,False,64
201,0,201,False,3
313,0,313,False,20
566,0,566,False,86
735,0,735,False,260
271,0,271,False,27
864,0,864,False,70
566,0,566,False,68
327,0,327,False,34
133,0,133,False,1
752,0,752,False,204
773,0,773,False,278
243,0,243,False,15
449,0,449,False,18
261,0,261,False,32
49,0,49,False,11
683,0,683,False,110
178,0,178,False,5
36,0,36,False,13
138,0,138,False,0
264,0,264,False,22
213,0,213,False,9
461,0,461,False,34
666,0,666,False,93
732,0,732,False,121
57,0,57,False,13
702,0,702,False,124
386,0,386,False,49
371,0,371,False,126
669,0,669,False,182
676,0,676,False,91
231,0,231,False,12
264,0,264,False,8
1186,0,1186,False,278
40,0,40,False,0
1484,0,1484,False,443
654,0,654,False,134
735,0,735,False,98
551,0,551,False,44
528,0,528,False,90
787,0,787,False,140
1934,0,1934,False,909
405,0,405,False,12
66,0,66,False,17
300,0,300,False,17
137,0,137,False,0
304,0,304,False,12
177,0,177,False,7
987,0,987,False,130
335,0,335,False,22
520,0,520,False,85
949,0,949,False,67
642,0,642,False,86
238,0,238,False,17
578,0,578,False,241
232,0,232,False,6
1389,0,1389,False,381
1313,0,1313,False,291
675,0,675,False,88
347,0,347,False,27
262,0,262,False,32
424,0,424,False,78
1339,0,1339,False,333
325,0,325,False,22
308,0,308,False,35
61,0,61,False,17
402,0,402,False,9
881,1,880,True,489
327,0,327,False,35
74,0,74,False,20
438,0,438,False,62
53,0,53,False,10
926,0,926,False,88
273,0,273,False,28
2357,0,2357,False,592
413,0,413,False,12
140,0,140,False,4
563,0,563,False,104
737,0,737,False,98
1140,0,1140,False,193
77,0,77,False,13
97,0,97,False,37
377,0,377,False,70
400,0,400,False,104
226,0,226,False,12
155,0,155,False,66
1573,0,1573,False,394
1042,0,1042,False,90
68,0,68,False,0
99,0,99,False,35
136,0,136,False,0
1037,0,1037,False,95
1114,0,1114,False,471
463,0,463,False,56
653,0,653,False,105
1201,0,1201,False,271
513,0,513,False,45
1105,0,1105,False,395
180,0,180,False,4
290,0,290,False,32
635,0,635,False,106
1166,0,1166,False,116
747,0,747,False,257
201,0,201,False,3
318,0,318,False,20
444,0,444,False,47
45,0,45,False,14
321,0,321,False,69
1622,0,1622,False,284
1098,0,1098,False,228
251,0,251,False,31
454,0,454,False,21
686,0,686,False,81
327,0,327,False,19
133,0,133,False,41
278,0,278,False,14
2108,0,2108,False,774
143,0,143,False,0
341,0,341,False,27
51,0,51,False,15
69,0,69,False,1
2097,0,2097,False,668
227,0,227,False,21
460,0,460,False,23
659,0,659,False,62
1106,0,1106,False,394
367,0,367,False,45
921,0,921,False,112
167,0,167,False,1
306,0,306,False,6
525,0,525,False,81
605,0,605,False,116
34,0,34,False,0
41,0,41,False,0
300,0,300,False,38
58,0,58,False,0
717,0,717,False,110
473,0,473,False,59
623,0,623,False,75
1156,0,1156,False,194
636,0,636,False,239
459,0,459,False,33
31,0,31,False,0
47,0,47,False,10
422,0,422,False,71
130,0,130,False,47
861,0,861,False,263
708,0,708,False,102
87,0,87,False,24
363,0,363,False,7
148,0,148,False,3
1933,0,1933,False,552
303,0,303,False,9
221,0,221,False,7
377,0,377,False,35
475,0,475,False,52
276,0,276,False,35
873,0,873,False,145
81,0,81,False,25
473,0,473,False,60
