n_puntos,ya_ordenado,n_inversiones,n_empates_temporales,frac_inversiones
181,True,0,2,0.0
874,True,0,144,0.0
560,True,0,86,0.0
911,True,0,109,0.0
467,True,0,199,0.0
552,True,0,43,0.0
668,True,0,92,0.0
91,True,0,42,0.0
667,True,0,180,0.0
271,True,0,25,0.0
1071,True,0,99,0.0
525,True,0,39,0.0
581,True,0,98,0.0
1288,True,0,288,0.0
1044,True,0,367,0.0
729,True,0,256,0.0
307,True,0,35,0.0
105,True,0,31,0.0
927,True,0,72,0.0
330,True,0,25,0.0
311,True,0,40,0.0
605,True,0,78,0.0
156,True,0,60,0.0
754,True,0,238,0.0
1056,True,0,343,0.0
134,True,0,63,0.0
652,True,0,91,0.0
52,True,0,17,0.0
665,True,0,89,0.0
660,True,0,78,0.0
1097,True,0,120,0.0
143,True,0,56,0.0
686,True,0,105,0.0
272,True,0,4,0.0
908,True,0,83,0.0
143,True,0,4,0.0
926,True,0,108,0.0
293,True,0,24,0.0
884,True,0,146,0.0
49,True,0,16,0.0
282,True,0,32,0.0
759,True,0,126,0.0
342,True,0,49,0.0
126,True,0,1,0.0
274,True,0,12,0.0
253,True,0,26,0.0
494,True,0,28,0.0
989,True,0,203,0.0
519,True,0,91,0.0
168,True,0,1,0.0
736,True,0,84,0.0
212,True,0,8,0.0
616,True,0,85,0.0
472,True,0,65,0.0
675,True,0,210,0.0
316,True,0,30,0.0
220,True,0,31,0.0
484,True,0,43,0.0
1252,True,0,329,0.0
997,True,0,87,0.0
907,True,0,79,0.0
161,True,0,6,0.0
400,True,0,79,0.0
172,True,0,22,0.0
223,True,0,2,0.0
157,True,0,6,0.0
349,True,0,33,0.0
479,True,0,71,0.0
1157,True,0,340,0.0
660,True,0,246,0.0
1098,True,0,318,0.0
239,True,0,39,0.0
732,True,0,395,0.0
84,True,0,24,0.0
216,True,0,12,0.0
1133,True,0,410,0.0
1280,True,0,513,0.0
77,True,0,22,0.0
938,True,0,83,0.0
303,True,0,37,0.0
1154,True,0,270,0.0
76,True,0,25,0.0
1304,True,0,328,0.0
852,True,0,322,0.0
881,True,0,310,0.0
554,True,0,82,0.0
363,True,0,55,0.0
592,True,0,95,0.0
719,True,0,86,0.0
614,True,0,105,0.0
326,True,0,38,0.0
656,True,0,244,0.0
255,True,0,13,0.0
384,True,0,45,0.0
731,True,0,110,0.0
776,True,0,70,0.0
399,True,0,55,0.0
582,True,0,34,0.0
694,True,0,263,0.0
426,True,0,55,0.0
1149,True,0,187,0.0
1101,True,0,229,0.0
882,True,0,147,0.0
264,True,0,4,0.0
271,True,0,32,0.0
713,True,0,278,0.0
287,True,0,24,0.0
820,True,0,311,0.0
812,True,0,48,0.0
413,True,0,52,0.0
305,True,0,32,0.0
46,True,0,10,0.0
1137,True,0,295,0.0
574,True,0,291,0.0
390,True,0,32,0.0
146,True,0,3,0.0
625,True,0,75,0.0
522,True,0,96,0.0
143,True,0,0,0.0
277,True,0,3,0.0
334,True,0,24,0.0
670,True,0,99,0.0
227,True,0,21,0.0
228,True,0,46,0.0
460,True,0,17,0.0
707,True,0,119,0.0
946,True,0,89,0.0
1353,True,0,355,0.0
271,True,0,3,0.0
277,True,0,3,0.0
1437,True,0,404,0.0
500,True,0,67,0.0
36,True,0,13,0.0
1238,True,0,393,0.0
495,True,0,93,0.0
469,True,0,100,0.0
202,True,0,3,0.0
299,True,0,35,0.0
212,True,0,4,0.0
272,True,0,12,0.0
402,True,0,9,0.0
268,True,0,9,0.0
760,True,0,136,0.0
1486,True,0,601,0.0
921,True,0,106,0.0
397,True,0,10,0.0
255,True,0,15,0.0
1089,True,0,183,0.0
119,True,0,47,0.0
624,True,0,79,0.0
654,True,0,134,0.0
425,True,0,77,0.0
658,True,0,91,0.0
465,True,0,27,0.0
1154,True,0,383,0.0
373,True,0,61,0.0
414,True,0,50,0.0
662,True,0,83,0.0
453,True,0,20,0.0
1160,True,0,390,0.0
363,True,0,64,0.0
426,True,0,216,0.0
321,True,0,23,0.0
47,True,0,12,0.0
1180,True,0,411,0.0
611,True,0,224,0.0
1116,True,0,372,0.0
48,True,0,16,0.0
78,True,0,18,0.0
527,True,0,78,0.0
51,True,0,16,0.0
258,True,0,55,0.0
528,True,0,126,0.0
49,True,0,11,0.0
1233,True,0,108,0.0
1045,True,0,99,0.0
171,True,0,8,0.0
1244,True,0,109,0.0
376,True,0,158,0.0
325,True,0,53,0.0
679,True,0,114,0.0
794,True,0,65,0.0
32,True,0,8,0.0
70,True,0,20,0.0
690,True,0,101,0.0
410,True,0,53,0.0
553,True,0,82,0.0
291,True,0,23,0.0
639,True,0,130,0.0
697,True,0,100,0.0
1053,True,0,95,0.0
464,True,0,27,0.0
418,True,0,52,0.0
273,True,0,29,0.0
189,True,0,1,0.0
285,True,0,37,0.0
1128,True,0,576,0.0
327,True,0,6,0.0
370,True,0,21,0.0
166,True,0,6,0.0
786,True,0,69,0.0
574,True,0,80,0.0
886,True,0,147,0.0
506,True,0,66,0.0
857,True,0,325,0.0
1853,True,0,686,0.0
229,True,0,28,0.0
448,True,0,25,0.0
231,True,0,19,0.0
1021,True,0,86,0.0
647,True,0,96,0.0
137,True,0,3,0.0
82,True,0,35,0.0
939,True,0,188,0.0
427,True,0,58,0.0
554,True,0,79,0.0
166,True,0,0,0.0
460,True,0,194,0.0
1162,True,0,102,0.0
1246,True,0,302,0.0
457,True,0,24,0.0
1246,True,0,120,0.0
379,True,0,25,0.0
290,True,0,22,0.0
969,True,0,192,0.0
507,True,0,89,0.0
1038,True,0,105,0.0
522,True,0,76,0.0
112,True,0,73,0.0
1205,True,0,305,0.0
141,True,0,50,0.0
259,True,0,5,0.0
384,True,0,60,0.0
1016,True,0,294,0.0
372,True,0,31,0.0
732,True,0,97,0.0
284,True,0,27,0.0
840,True,0,464,0.0
240,True,0,19,0.0
625,True,0,172,0.0
423,True,0,29,0.0
48,True,0,7,0.0
616,True,0,66,0.0
335,True,0,43,0.0
462,True,0,23,0.0
1438,True,0,613,0.0
325,True,0,8,0.0
764,True,0,257,0.0
434,True,0,35,0.0
224,True,0,21,0.0
638,True,0,75,0.0
808,True,0,304,0.0
646,True,0,88,0.0
146,True,0,3,0.0
566,True,0,135,0.0
1263,True,0,111,0.0
233,True,0,10,0.0
56,True,0,15,0.0
237,True,0,4,0.0
584,True,0,70,0.0
269,True,0,31,0.0
50,True,0,0,0.0
269,True,0,12,0.0
296,True,0,25,0.0
753,True,0,273,0.0
485,True,0,63,0.0
198,True,0,5,0.0
1083,True,0,172,0.0
1261,True,0,102,0.0
612,True,0,64,0.0
190,True,0,1,0.0
53,True,0,20,0.0
70,True,0,20,0.0
541,True,0,196,0.0
273,True,0,6,0.0
189,True,0,1,0.0
1158,True,0,338,0.0
53,True,0,15,0.0
609,True,0,236,0.0
51,True,0,16,0.0
79,True,0,27,0.0
109,True,0,1,0.0
745,True,0,255,0.0
371,True,0,126,0.0
944,True,0,75,0.0
514,True,0,65,0.0
1494,True,0,449,0.0
45,True,0,14,0.0
1007,True,0,85,0.0
149,True,0,23,0.0
49,True,0,15,0.0
692,True,0,110,0.0
730,True,0,93,0.0
273,True,0,9,0.0
309,True,0,8,0.0
321,True,0,23,0.0
71,True,0,0,0.0
57,True,0,13,0.0
182,True,0,4,0.0
596,True,0,239,0.0
2197,True,0,492,0.0
655,True,0,247,0.0
672,True,0,278,0.0
374,True,0,54,0.0
718,True,0,119,0.0
616,True,0,86,0.0
2058,True,0,649,0.0
345,True,0,8,0.0
283,True,0,13,0.0
707,True,0,102,0.0
117,True,0,3,0.0
145,True,0,3,0.0
47,True,0,16,0.0
413,True,0,47,0.0
278,True,0,40,0.0
898,True,0,195,0.0
225,True,0,4,0.0
344,True,0,39,0.0
779,True,0,281,0.0
286,True,0,34,0.0
285,True,0,5,0.0
184,True,0,36,0.0
212,True,0,14,0.0
1225,True,0,117,0.0
44,True,0,16,0.0
240,True,0,20,0.0
271,True,0,31,0.0
285,True,0,35,0.0
679,True,0,119,0.0
65,True,0,4,0.0
158,True,0,4,0.0
388,True,0,43,0.0
873,True,0,72,0.0
636,True,0,246,0.0
763,True,0,262,0.0
113,True,0,39,0.0
639,True,0,117,0.0
341,True,0,19,0.0
459,True,0,24,0.0
146,True,0,3,0.0
456,True,0,36,0.0
245,True,0,6,0.0
667,True,0,120,0.0
1046,True,0,195,0.0
749,True,0,157,0.0
581,True,0,83,0.0
486,True,0,30,0.0
804,True,0,130,0.0
220,True,0,5,0.0
357,True,0,47,0.0
200,True,0,2,0.0
489,True,0,54,0.0
229,True,0,5,0.0
410,True,0,11,0.0
262,True,0,13,0.0
676,True,0,118,0.0
489,True,0,39,0.0
499,True,0,52,0.0
924,True,0,156,0.0
511,True,0,91,0.0
679,True,0,90,0.0
394,True,0,47,0.0
589,True,0,132,0.0
293,True,0,42,0.0
418,True,0,14,0.0
944,True,0,319,0.0
819,True,0,113,0.0
517,True,0,42,0.0
233,True,0,6,0.0
716,True,0,86,0.0
143,True,0,3,0.0
175,True,0,1,0.0
1326,True,0,428,0.0
700,True,0,101,0.0
67,True,0,21,0.0
414,True,0,55,0.0
481,True,0,73,0.0
437,True,0,54,0.0
696,True,0,112,0.0
295,True,0,12,0.0
703,True,0,80,0.0
230,True,0,94,0.0
44,True,0,12,0.0
175,True,0,8,0.0
707,True,0,159,0.0
2625,True,0,990,0.0
411,True,0,105,0.0
128,True,0,9,0.0
324,True,0,13,0.0
47,True,0,11,0.0
1041,True,0,345,0.0
1044,True,0,235,0.0
448,True,0,45,0.0
213,True,0,0,0.0
545,True,0,82,0.0
213,True,0,5,0.0
272,True,0,26,0.0
454,True,0,22,0.0
46,True,0,12,0.0
448,True,0,49,0.0
55,True,0,20,0.0
282,True,0,22,0.0
590,True,0,141,0.0
460,True,0,55,0.0
721,True,0,264,0.0
114,True,0,1,0.0
251,True,0,26,0.0
1067,True,0,101,0.0
203,True,0,8,0.0
668,True,0,62,0.0
417,True,0,48,0.0
102,True,0,40,0.0
721,True,0,120,0.0
421,True,0,11,0.0
474,True,0,57,0.0
300,True,0,6,0.0
577,True,0,121,0.0
688,True,0,379,0.0
93,True,0,44,0.0
715,True,0,60,0.0
1049,True,0,47,0.0
423,True,0,72,0.0
670,True,0,378,0.0
1160,True,0,341,0.0
54,True,0,13,0.0
778,True,0,123,0.0
210,True,0,6,0.0
448,True,0,57,0.0
226,True,0,7,0.0
256,True,0,25,0.0
55,True,0,12,0.0
1228,True,0,297,0.0
320,True,0,15,0.0
1286,True,0,311,0.0
289,True,0,7,0.0
687,True,0,81,0.0
303,True,0,41,0.0
485,True,0,61,0.0
388,True,0,40,0.0
203,True,0,4,0.0
97,True,0,33,0.0
261,True,0,14,0.0
737,True,0,316,0.0
1275,True,0,357,0.0
700,True,0,112,0.0
657,True,0,96,0.0
654,True,0,71,0.0
72,True,0,16,0.0
141,True,0,0,0.0
1854,True,0,476,0.0
170,True,0,3,0.0
652,True,0,162,0.0
356,True,0,38,0.0
518,True,0,74,0.0
236,True,0,19,0.0
2139,True,0,637,0.0
53,True,0,18,0.0
580,True,0,63,0.0
595,True,0,100,0.0
264,True,0,8,0.0
614,True,0,149,0.0
577,True,0,135,0.0
601,True,0,73,0.0
280,True,0,26,0.0
398,True,0,44,0.0
1252,True,0,294,0.0
493,True,0,53,0.0
329,True,0,21,0.0
320,True,0,162,0.0
239,True,0,6,0.0
228,True,0,1,0.0
56,True,0,3,0.0
1827,True,0,766,0.0
320,True,0,24,0.0
750,True,0,137,0.0
86,True,0,8,0.0
352,True,0,7,0.0
250,True,0,19,0.0
1723,True,0,342,0.0
487,True,0,49,0.0
826,True,0,289,0.0
222,True,0,6,0.0
642,True,0,114,0.0
193,True,0,1,0.0
593,True,0,141,0.0
479,True,0,24,0.0
447,True,0,57,0.0
536,True,0,60,0.0
599,True,0,98,0.0
884,True,0,150,0.0
738,True,0,88,0.0
225,True,0,2,0.0
935,True,0,64,0.0
571,True,0,82,0.0
647,True,0,86,0.0
364,True,0,9,0.0
424,True,0,11,0.0
325,True,0,38,0.0
658,True,0,107,0.0
636,True,0,132,0.0
632,True,0,82,0.0
326,True,0,6,0.0
85,True,0,7,0.0
273,True,0,34,0.0
154,True,0,3,0.0
614,True,0,85,0.0
533,True,0,75,0.0
958,True,0,86,0.0
207,True,0,4,0.0
1171,True,0,76,0.0
578,True,0,67,0.0
265,True,0,11,0.0
1798,True,0,755,0.0
479,True,0,23,0.0
2348,True,0,583,0.0
86,True,0,8,0.0
385,True,0,13,0.0
397,True,0,43,0.0
184,True,0,2,0.0
141,True,0,4,0.0
918,True,0,85,0.0
49,True,0,18,0.0
561,True,0,70,0.0
1257,True,0,164,0.0
487,True,0,54,0.0
172,True,0,1,0.0
280,True,0,29,0.0
361,True,0,30,0.0
1792,True,0,514,0.0
191,True,0,1,0.0
488,True,0,30,0.0
209,True,0,7,0.0
624,True,0,89,0.0
1047,True,0,367,0.0
255,True,0,13,0.0
249,True,0,25,0.0
200,True,0,1,0.0
434,True,0,53,0.0
96,True,0,11,0.0
651,True,0,97,0.0
468,True,0,78,0.0
1340,True,0,513,0.0
374,True,0,22,0.0
993,True,0,76,0.0
557,True,0,48,0.0
438,True,0,33,0.0
200,True,0,11,0.0
664,True,0,222,0.0
224,True,0,33,0.0
510,True,0,135,0.0
210,True,0,14,0.0
380,True,0,50,0.0
89,True,0,30,0.0
78,True,0,26,0.0
420,True,0,19,0.0
352,True,0,31,0.0
73,True,0,23,0.0
363,True,0,36,0.0
59,True,0,12,0.0
46,True,0,15,0.0
699,True,0,116,0.0
1103,True,0,241,0.0
655,True,0,95,0.0
573,True,0,135,0.0
1296,True,0,578,0.0
136,True,0,4,0.0
218,True,0,0,0.0
214,True,0,4,0.0
277,True,0,14,0.0
351,True,0,45,0.0
263,True,0,12,0.0
239,True,0,17,0.0
1115,True,0,264,0.0
80,True,0,26,0.0
362,True,0,22,0.0
47,True,0,18,0.0
1111,True,0,373,0.0
933,True,0,317,0.0
502,True,0,64,0.0
2070,True,0,484,0.0
212,True,0,4,0.0
156,True,0,66,0.0
452,True,0,89,0.0
897,True,0,89,0.0
390,True,0,50,0.0
333,True,0,43,0.0
1024,True,0,107,0.0
719,True,0,157,0.0
1648,True,0,600,0.0
575,True,0,69,0.0
279,True,0,11,0.0
279,True,0,23,0.0
360,True,0,9,0.0
463,True,0,26,0.0
255,True,0,5,0.0
280,True,0,32,0.0
652,True,0,335,0.0
553,True,0,75,0.0
1240,True,0,145,0.0
1215,True,0,101,0.0
136,True,0,6,0.0
244,True,0,12,0.0
998,True,0,72,0.0
465,True,0,193,0.0
335,True,0,23,0.0
700,True,0,98,0.0
638,True,0,86,0.0
408,True,0,51,0.0
38,True,0,14,0.0
164,True,0,1,0.0
292,True,0,17,0.0
53,True,0,13,0.0
155,True,0,72,0.0
317,True,0,39,0.0
177,True,0,13,0.0
835,True,0,314,0.0
1217,True,0,99,0.0
126,True,0,15,0.0
294,True,0,35,0.0
1754,True,0,960,0.0
488,True,0,57,0.0
373,True,0,211,0.0
639,True,0,242,0.0
686,True,0,247,0.0
332,True,0,24,0.0
107,True,0,5,0.0
158,True,0,67,0.0
863,True,0,198,0.0
223,True,0,7,0.0
379,True,0,41,0.0
285,True,0,36,0.0
1004,True,0,91,0.0
367,True,0,26,0.0
87,True,0,16,0.0
96,True,0,2,0.0
1820,True,0,576,0.0
458,True,0,23,0.0
257,True,0,31,0.0
142,True,0,32,0.0
571,True,0,106,0.0
640,True,0,90,0.0
57,True,0,15,0.0
659,True,0,81,0.0
381,True,0,42,0.0
239,True,0,9,0.0
671,True,0,180,0.0
478,True,0,65,0.0
405,True,0,47,0.0
86,True,0,25,0.0
989,True,0,78,0.0
250,True,0,96,0.0
353,True,0,62,0.0
350,True,0,37,0.0
170,True,0,4,0.0
304,True,0,31,0.0
41,True,0,15,0.0
473,True,0,81,0.0
349,True,0,40,0.0
238,True,0,7,0.0
326,True,0,38,0.0
422,True,0,65,0.0
278,True,0,5,0.0
457,True,0,25,0.0
870,True,0,138,0.0
472,True,0,27,0.0
267,True,0,10,0.0
261,True,0,2,0.0
654,True,0,238,0.0
1108,True,0,166,0.0
204,True,0,12,0.0
1032,True,0,187,0.0
205,True,0,5,0.0
1774,True,0,731,0.0
619,True,0,218,0.0
225,True,0,12,0.0
255,True,0,14,0.0
485,True,0,26,0.0
463,True,0,111,0.0
487,True,0,50,0.0
302,True,0,19,0.0
211,True,0,2,0.0
306,True,0,29,0.0
1121,True,0,75,0.0
268,True,0,19,0.0
398,True,0,56,0.0
103,True,0,0,0.0
268,True,0,29,0.0
580,True,0,63,0.0
149,True,0,2,0.0
404,True,0,11,0.0
927,True,0,162,0.0
1496,True,0,866,0.0
971,True,0,216,0.0
774,True,0,127,0.0
801,True,0,44,0.0
216,True,0,31,0.0
316,True,0,39,0.0
169,True,0,6,0.0
424,True,0,66,0.0
629,True,0,101,0.0
288,True,0,29,0.0
258,True,0,9,0.0
302,True,0,43,0.0
273,True,0,13,0.0
553,True,0,76,0.0
45,True,0,12,0.0
233,True,0,18,0.0
115,True,0,56,0.0
144,True,0,3,0.0
439,True,0,55,0.0
329,True,0,33,0.0
40,True,0,12,0.0
311,True,0,60,0.0
687,True,0,121,0.0
425,True,0,78,0.0
1007,True,0,95,0.0
46,True,0,13,0.0
249,True,0,11,0.0
562,True,0,85,0.0
270,True,0,9,0.0
410,True,0,45,0.0
407,True,0,11,0.0
70,True,0,29,0.0
473,True,0,40,0.0
32,True,0,14,0.0
1055,True,0,100,0.0
246,True,0,13,0.0
205,True,0,5,0.0
149,True,0,2,0.0
85,True,0,21,0.0
299,True,0,11,0.0
1013,True,0,160,0.0
361,True,0,8,0.0
166,True,0,4,0.0
1035,True,0,186,0.0
591,True,0,71,0.0
429,True,0,85,0.0
1104,True,0,214,0.0
362,True,0,7,0.0
879,True,0,79,0.0
288,True,0,6,0.0
390,True,0,38,0.0
137,True,0,36,0.0
282,True,0,9,0.0
1603,True,0,412,0.0
1212,True,0,88,0.0
209,True,0,8,0.0
506,True,0,61,0.0
1116,True,0,282,0.0
649,True,0,86,0.0
328,True,0,56,0.0
417,True,0,106,0.0
348,True,0,39,0.0
1033,True,0,175,0.0
389,True,0,49,0.0
404,True,0,30,0.0
441,True,0,59,0.0
376,True,0,217,0.0
569,True,0,167,0.0
719,True,0,286,0.0
710,True,0,117,0.0
620,True,0,77,0.0
680,True,0,110,0.0
45,True,0,13,0.0
201,True,0,3,0.0
217,True,0,2,0.0
224,True,0,112,0.0
1158,True,0,337,0.0
274,True,0,38,0.0
43,True,0,13,0.0
456,True,0,23,0.0
73,True,0,17,0.0
586,True,0,143,0.0
880,True,0,147,0.0
612,True,0,64,0.0
906,True,0,488,0.0
477,True,0,59,0.0
83,True,0,25,0.0
620,True,0,84,0.0
261,True,0,8,0.0
179,True,0,5,0.0
354,True,0,12,0.0
576,True,0,109,0.0
314,True,0,12,0.0
276,True,0,31,0.0
346,True,0,101,0.0
655,True,0,96,0.0
657,True,0,98,0.0
828,True,0,252,0.0
331,True,0,44,0.0
610,True,0,155,0.0
404,True,0,105,0.0
1474,True,0,597,0.0
281,True,0,12,0.0
281,True,0,38,0.0
534,True,0,64,0.0
341,True,0,54,0.0
386,True,0,48,0.0
45,True,0,11,0.0
518,True,0,80,0.0
307,True,0,13,0.0
532,True,0,71,0.0
834,True,0,54,0.0
1164,True,0,180,0.0
53,True,0,8,0.0
566,True,0,78,0.0
549,True,0,86,0.0
145,True,0,0,0.0
535,True,0,76,0.0
227,True,0,29,0.0
1459,True,0,360,0.0
223,True,0,32,0.0
378,True,0,13,0.0
251,True,0,6,0.0
679,True,0,108,0.0
449,True,0,45,0.0
138,True,0,35,0.0
81,True,0,20,0.0
107,True,0,22,0.0
1104,True,0,372,0.0
1322,True,0,729,0.0
579,True,0,81,0.0
243,True,0,10,0.0
404,True,0,35,0.0
39,True,0,9,0.0
71,True,0,17,0.0
249,True,0,22,0.0
300,True,0,6,0.0
252,True,0,5,0.0
284,True,0,31,0.0
570,True,0,149,0.0
719,True,0,86,0.0
230,True,0,12,0.0
651,True,0,196,0.0
54,True,0,21,0.0
274,True,0,42,0.0
663,True,0,90,0.0
479,True,0,48,0.0
421,True,0,73,0.0
93,True,0,6,0.0
91,True,0,5,0.0
321,True,0,25,0.0
269,True,0,8,0.0
227,True,0,20,0.0
486,True,0,52,0.0
826,True,0,305,0.0
666,True,0,157,0.0
482,True,0,98,0.0
772,True,0,428,0.0
933,True,0,344,0.0
77,True,0,24,0.0
210,True,0,16,0.0
453,True,0,40,0.0
579,True,0,76,0.0
1042,True,0,95,0.0
267,True,0,10,0.0
156,True,0,5,0.0
45,True,0,14,0.0
45,True,0,12,0.0
302,True,0,8,0.0
74,True,0,18,0.0
368,True,0,57,0.0
49,True,0,14,0.0
518,True,0,36,0.0
496,True,0,59,0.0
60,True,0,14,0.0
176,True,0,3,0.0
905,True,0,102,0.0
1243,True,0,120,0.0
1078,True,0,115,0.0
556,True,0,81,0.0
682,True,0,109,0.0
459,True,0,191,0.0
372,True,0,20,0.0
455,True,0,64,0.0
461,True,0,57,0.0
350,True,0,12,0.0
47,True,0,18,0.0
2043,True,0,642,0.0
282,True,0,28,0.0
573,True,0,135,0.0
1852,True,0,446,0.0
903,True,0,320,0.0
403,True,0,46,0.0
999,True,0,83,0.0
1043,True,0,78,0.0
959,True,0,120,0.0
180,True,0,2,0.0
70,True,0,28,0.0
378,True,0,25,0.0
1042,True,0,97,0.0
48,True,0,15,0.0
438,True,0,22,0.0
76,True,0,22,0.0
39,True,0,12,0.0
312,True,0,38,0.0
217,True,0,7,0.0
502,True,0,31,0.0
271,True,0,10,0.0
878,True,0,137,0.0
682,True,0,93,0.0
250,True,0,10,0.0
128,True,0,1,0.0
1127,True,0,381,0.0
1859,True,0,596,0.0
89,True,0,22,0.0
396,True,0,65,0.0
1113,True,0,467,0.0
692,True,0,233,0.0
409,True,0,15,0.0
426,True,0,59,0.0
680,True,0,89,0.0
61,True,0,0,0.0
404,True,0,17,0.0
433,True,0,57,0.0
986,True,0,72,0.0
1122,True,0,476,0.0
52,True,0,16,0.0
67,True,0,21,0.0
765,True,0,273,0.0
236,True,0,7,0.0
534,True,0,67,0.0
597,True,0,101,0.0
70,True,0,21,0.0
314,True,0,35,0.0
141,True,0,0,0.0
294,True,0,10,0.0
145,True,0,4,0.0
571,True,0,105,0.0
505,True,0,133,0.0
278,True,0,23,0.0
479,True,0,127,0.0
990,True,0,87,0.0
312,True,0,29,0.0
586,True,0,104,0.0
378,True,0,79,0.0
523,True,0,78,0.0
67,True,0,16,0.0
1214,True,0,382,0.0
1272,True,0,350,0.0
324,True,0,6,0.0
155,True,0,6,0.0
1416,True,0,337,0.0
1046,True,0,327,0.0
612,True,0,66,0.0
716,True,0,189,0.0
121,True,0,1,0.0
214,True,0,2,0.0
408,True,0,12,0.0
152,True,0,3,0.0
332,True,0,34,0.0
569,True,0,68,0.0
540,True,0,81,0.0
477,True,0,320,0.0
448,True,0,70,0.0
446,True,0,49,0.0
137,True,0,14,0.0
460,True,0,28,0.0
319,True,0,27,0.0
456,True,0,23,0.0
238,True,0,1,0.0
398,True,0,38,0.0
344,True,0,10,0.0
342,True,0,54,0.0
848,True,0,144,0.0
504,True,0,50,0.0
395,True,0,50,0.0
639,True,0,167,0.0
237,True,0,14,0.0
364,True,0,9,0.0
1053,True,0,215,0.0
887,True,0,76,0.0
1245,True,0,106,0.0
290,True,0,24,0.0
363,True,0,41,0.0
609,True,0,106,0.0
454,True,0,27,0.0
764,True,0,256,0.0
38,True,0,5,0.0
541,True,0,83,0.0
24,True,0,3,0.0
637,True,0,88,0.0
1206,True,0,489,0.0
416,True,0,33,0.0
57,True,0,14,0.0
650,True,0,93,0.0
201,True,0,2,0.0
544,True,0,82,0.0
907,True,0,83,0.0
406,True,0,80,0.0
159,True,0,4,0.0
633,True,0,165,0.0
726,True,0,232,0.0
380,True,0,63,0.0
460,True,0,49,0.0
791,True,0,140,0.0
567,True,0,192,0.0
267,True,0,4,0.0
737,True,0,115,0.0
390,True,0,63,0.0
877,True,0,148,0.0
1971,True,0,657,0.0
446,True,0,193,0.0
842,True,0,315,0.0
207,True,0,6,0.0
279,True,0,38,0.0
362,True,0,47,0.0
959,True,0,248,0.0
325,True,0,48,0.0
573,True,0,79,0.0
889,True,0,241,0.0
284,True,0,37,0.0
883,True,0,188,0.0
440,True,0,21,0.0
358,True,0,9,0.0
137,True,0,28,0.0
171,True,0,10,0.0
557,True,0,70,0.0
216,True,0,2,0.0
527,True,0,70,0.0
710,True,0,389,0.0
479,True,0,75,0.0
887,True,0,246,0.0
92,True,0,29,0.0
407,True,0,45,0.0
282,True,0,6,0.0
333,True,0,24,0.0
229,True,0,12,0.0
71,True,0,20,0.0
353,True,0,49,0.0
1035,True,0,105,0.0
1209,True,0,426,0.0
69,True,0,28,0.0
112,True,0,37,0.0
310,True,0,23,0.0
316,True,0,53,0.0
741,True,0,260,0.0
1172,True,0,384,0.0
200,True,0,5,0.0
981,True,0,178,0.0
372,True,0,11,0.0
329,True,0,25,0.0
48,True,0,16,0.0
366,True,0,11,0.0
184,True,0,1,0.0
320,True,0,53,0.0
36,True,0,6,0.0
598,True,0,72,0.0
357,True,0,70,0.0
251,True,0,25,0.0
192,True,0,29,0.0
620,True,0,326,0.0
726,True,0,120,0.0
1058,True,0,97,0.0
288,True,0,36,0.0
264,True,0,12,0.0
256,True,0,27,0.0
1070,True,0,101,0.0
1427,True,0,376,0.0
61,True,0,0,0.0
126,True,0,11,0.0
230,True,0,24,0.0
371,True,0,6,0.0
377,True,0,59,0.0
2093,True,0,495,0.0
839,True,0,56,0.0
854,True,0,319,0.0
297,True,0,26,0.0
46,True,0,13,0.0
533,True,0,68,0.0
42,True,0,13,0.0
693,True,0,90,0.0
1119,True,0,376,0.0
574,True,0,92,0.0
1163,True,0,184,0.0
238,True,0,12,0.0
288,True,0,21,0.0
554,True,0,64,0.0
1344,True,0,467,0.0
1226,True,0,114,0.0
521,True,0,66,0.0
305,True,0,15,0.0
1682,True,0,738,0.0
73,True,0,21,0.0
488,True,0,29,0.0
171,True,0,11,0.0
484,True,0,76,0.0
169,True,0,1,0.0
1498,True,0,328,0.0
793,True,0,143,0.0
753,True,0,61,0.0
624,True,0,345,0.0
174,True,0,0,0.0
987,True,0,333,0.0
56,True,0,2,0.0
64,True,0,17,0.0
2016,True,0,579,0.0
649,True,0,73,0.0
54,True,0,0,0.0
86,True,0,25,0.0
172,True,0,0,0.0
1152,True,0,494,0.0
950,True,0,118,0.0
725,True,0,131,0.0
706,True,0,125,0.0
335,True,0,23,0.0
133,True,0,49,0.0
140,True,0,17,0.0
212,True,0,5,0.0
666,True,0,254,0.0
413,True,0,48,0.0
372,True,0,10,0.0
261,True,0,9,0.0
455,True,0,50,0.0
47,True,0,10,0.0
574,True,0,132,0.0
276,True,0,4,0.0
561,True,0,62,0.0
567,True,0,41,0.0
535,True,0,91,0.0
560,True,0,67,0.0
356,True,0,47,0.0
90,True,0,6,0.0
340,True,0,41,0.0
420,True,0,15,0.0
682,True,0,102,0.0
729,True,0,48,0.0
269,True,0,29,0.0
874,True,0,152,0.0
640,True,0,168,0.0
268,True,0,20,0.0
72,True,0,25,0.0
1171,True,0,509,0.0
980,True,0,85,0.0
1258,True,0,277,0.0
582,True,0,203,0.0
286,True,0,34,0.0
1049,True,0,90,0.0
45,True,0,13,0.0
675,True,0,92,0.0
775,True,0,133,0.0
691,True,0,119,0.0
1346,True,0,265,0.0
385,True,0,53,0.0
278,True,0,10,0.0
522,True,0,98,0.0
624,True,0,86,0.0
295,True,0,20,0.0
673,True,0,79,0.0
633,True,0,87,0.0
466,True,0,61,0.0
